tip_id,DOB,GraduatedDate,InterviewedDate,StartDate,EndDate,DriversLicense,Course,CreatedDate
1742,1968-03-01,,2023-03-28,,,No,Introduction to Masonry,2023-03-28
1743,1968-06-26,2023-06-23,2023-03-31,2023-04-10,2023-06-23,Yes,Introduction to Masonry,2023-03-31
1744,1980-03-02,,2023-04-04,2023-04-10,2023-05-22,Yes,Introduction to Masonry,2023-04-04
1745,2001-08-01,,2023-04-04,,,No,Introduction to Masonry,2023-04-04
1746,1993-04-16,,2023-04-04,,,No,Introduction to Masonry,2023-04-04
1747,2004-12-28,,2023-04-04,,,No,Introduction to Masonry,2023-04-04
1748,1976-06-08,,2023-04-04,,,Yes,Introduction to Masonry,2023-04-04
1749,1991-11-26,,2023-04-04,2023-04-10,2023-05-26,No,Introduction to Masonry,2023-04-04
1750,1997-06-23,2023-06-23,2023-04-04,2023-04-10,2023-06-23,Yes,Introduction to Masonry,2023-04-04
1751,1992-05-10,2023-06-30,2023-04-11,2023-04-17,2023-06-30,Yes,Introduction to Masonry,2023-04-11
1752,1988-08-14,2023-06-29,2023-04-11,2023-04-17,2023-06-29,Yes,Introduction to Masonry,2023-04-11
1753,1994-01-11,,2023-04-11,,,Yes,Introduction to Masonry,2023-04-11
1754,1994-06-07,,2023-04-11,,,Yes,Introduction to Masonry,2023-04-11
1755,2003-10-19,2023-06-30,2023-04-11,2023-04-17,2023-06-30,Yes,Introduction to Masonry,2023-04-11
1756,1998-03-18,,2023-04-11,,,No,Introduction to Masonry,2023-04-11
1757,2005-04-02,,2023-04-20,2023-04-24,2023-04-28,No,Introduction to Masonry,2023-04-20
1758,1998-12-17,,2023-04-20,,,Yes,Introduction to Masonry,2023-04-20
1759,1995-05-23,,2023-04-20,2023-04-24,2023-07-05,No,Introduction to Masonry,2023-04-20
1760,1980-09-11,,2023-04-20,,,No,Introduction to Masonry,2023-04-20
1761,2000-05-06,2023-07-07,2023-04-20,2023-04-24,2023-07-07,Yes,Introduction to Masonry,2023-04-20
1762,2004-08-23,,2023-04-20,2023-04-24,2023-05-05,No,Introduction to Masonry,2023-04-20
1763,2004-08-24,,2023-04-27,,,No,Introduction to Masonry,2023-04-27
1764,1994-01-04,2023-08-18,2023-04-27,2023-05-08,2023-08-18,No,Carpentry,2023-04-27
1765,2002-01-06,,2023-04-27,2023-05-01,2023-05-05,Yes,Introduction to Masonry,2023-04-27
1766,1989-07-04,2023-08-18,2023-04-27,2023-05-01,2023-08-18,Yes,Carpentry,2023-04-27
1767,1996-10-24,,2023-04-27,,,Yes,Introduction to Masonry,2023-04-27
1768,2002-09-19,,2023-04-27,,,No,Introduction to Masonry,2023-04-27
1769,2023-05-03,,2023-05-01,2023-05-15,2023-06-08,No,Introduction to Masonry,2023-05-01
1770,1999-03-06,,2023-05-03,,,Yes,Introduction to Masonry,2023-05-03
1771,1998-08-11,2023-08-18,2023-05-03,2023-05-08,2023-08-18,Yes,Carpentry,2023-05-03
1772,1987-05-25,,2023-05-03,,,Yes,Introduction to Masonry,2023-05-03
1773,1990-06-09,,2023-05-03,,,No,Introduction to Masonry,2023-05-03
1774,1996-07-01,2023-08-18,2023-05-09,2023-05-15,2023-08-18,Yes,Carpentry,2023-05-09
1775,2004-09-19,,2023-05-09,2023-05-23,2023-05-26,No,Introduction to Masonry,2023-05-09
1776,1999-05-31,,2023-05-18,2023-05-22,2023-05-26,No,Introduction to Masonry,2023-05-18
1778,1990-05-29,2023-06-15,2023-05-18,2023-05-22,2023-06-15,Yes,Introduction to Masonry,2023-05-18
1779,2004-01-17,2023-08-04,2023-05-18,2023-05-22,2023-08-04,Yes,Introduction to Masonry,2023-05-18
1780,1994-06-14,2023-08-04,2023-05-18,2023-05-22,2023-08-04,No,Carpentry,2023-05-18
1781,2004-05-15,,2023-05-18,,,Yes,Introduction to Masonry,2023-05-18
1782,2001-06-05,,2023-05-23,,,Yes,Introduction to Masonry,2023-05-23
1783,1997-10-29,2023-07-13,2023-05-23,2023-05-30,2023-07-13,No,Introduction to Masonry,2023-05-23
1784,1995-09-02,2023-08-18,2023-05-23,2023-05-30,2023-08-18,Yes,Carpentry,2023-05-23
1785,2002-07-11,,2023-05-31,2023-06-05,2023-08-11,Yes,Introduction to Masonry,2023-05-31
1786,2005-03-21,2023-08-25,2023-05-31,2023-06-12,2023-08-25,Yes,Introduction to Masonry,2023-05-31
1787,2000-11-24,,2023-05-31,2023-06-12,2023-06-16,Yes,Introduction to Masonry,2023-05-31
1788,2004-11-04,,2023-05-31,,,No,Introduction to Masonry,2023-05-31
1789,2002-05-19,2023-12-15,2023-09-20,2023-09-25,2023-12-15,No,Introduction to Masonry,2023-05-31
1790,1981-09-03,,2023-06-08,,,Yes,Introduction to Masonry,2023-06-08
1791,1992-11-19,,2023-06-08,2023-06-12,2023-08-23,Yes,Introduction to Masonry,2023-06-08
1792,1999-03-07,,2023-06-08,2023-06-12,2023-06-30,Yes,Introduction to Masonry,2023-06-08
1793,1979-07-14,2023-12-15,2023-06-13,2023-09-05,2023-12-15,No,Carpentry,2023-06-13
1794,2003-04-03,,2023-06-13,2023-06-20,2023-06-23,No,Introduction to Masonry,2023-06-13
1795,2004-12-27,2023-10-13,2023-06-13,2023-06-20,2023-10-13,No,Carpentry,2023-06-13
1796,1988-11-22,2023-08-10,2023-06-13,2023-06-20,2023-08-10,Yes,Introduction to Masonry,2023-06-13
1797,2004-12-23,2023-09-08,2023-06-21,2023-06-27,2023-09-08,No,Introduction to Masonry,2023-06-21
1798,2004-03-25,,2023-06-21,,,Yes,Introduction to Masonry,2023-06-21
1799,2003-05-31,,2023-06-21,,,No,Introduction to Masonry,2023-06-21
1800,2002-10-13,,2023-06-21,2023-06-26,2023-06-30,No,Introduction to Masonry,2023-06-21
1801,2005-07-04,2023-11-17,2023-08-29,2023-09-05,2023-11-17,No,Introduction to Masonry,2023-06-21
1802,2003-03-07,,2023-06-21,,,No,Introduction to Masonry,2023-06-21
1803,2004-12-26,,2023-06-21,,,No,Introduction to Masonry,2023-06-21
1804,1997-10-07,,2023-06-21,,,Yes,Introduction to Masonry,2023-06-21
1805,2005-11-27,2023-10-13,2023-06-27,2023-08-07,2023-10-13,No,Carpentry,2023-06-27
1806,2000-06-18,2023-09-06,2023-06-27,2023-07-05,2023-09-06,Yes,Introduction to Masonry,2023-06-27
1807,1986-01-19,,2023-06-27,2023-07-05,2023-08-23,Yes,Introduction to Masonry,2023-06-27
1808,1991-09-14,,2023-06-27,,,Yes,Introduction to Masonry,2023-06-27
1809,2004-10-28,,2023-06-27,2023-07-05,2023-07-14,No,Introduction to Masonry,2023-06-27
1810,1995-05-29,2023-09-29,2023-06-27,2023-07-10,2023-09-29,No,Introduction to Masonry,2023-06-27
1811,2004-10-11,,2023-06-27,2023-07-05,2023-07-21,Yes,Introduction to Masonry,2023-06-27
1812,2003-12-25,2023-10-13,2023-07-06,2023-07-10,2023-10-13,No,Carpentry,2023-07-06
1813,1995-04-03,,2023-07-06,2023-07-10,2023-07-14,No,Introduction to Masonry,2023-07-06
1814,2004-09-29,,2023-07-06,2023-07-31,2023-08-01,No,Introduction to Masonry,2023-07-06
1815,1998-02-08,,2023-07-06,2023-07-17,2023-08-30,Yes,Introduction to Masonry,2023-07-06
1816,1999-06-30,,2023-07-06,2023-07-17,2023-09-08,No,Carpentry,2023-07-06
1817,1992-03-12,,2023-07-06,2023-07-10,2023-07-12,No,Introduction to Masonry,2023-07-06
1818,1980-08-01,,2023-07-06,2023-07-10,2023-07-11,No,Introduction to Masonry,2023-07-06
1819,2001-06-19,,2023-07-13,,,Yes,Introduction to Masonry,2023-07-13
1820,1999-08-16,2023-10-13,2023-07-13,2023-07-17,2023-10-13,Yes,Carpentry,2023-07-13
1821,1998-03-24,2024-08-02,2023-07-13,2024-05-06,2024-08-02,Yes,Introduction to Masonry,2023-07-13
1822,2003-08-31,,2023-07-13,,,Yes,Introduction to Masonry,2023-07-13
1823,1991-08-17,,2023-07-19,,,Yes,Introduction to Masonry,2023-07-19
1824,2001-11-09,,2023-07-19,,,Yes,Introduction to Masonry,2023-07-19
1825,1993-12-22,,2023-07-19,,,No,Introduction to Masonry,2023-07-19
1826,1969-05-05,,2023-07-19,2023-07-24,2023-08-04,No,Introduction to Masonry,2023-07-19
1827,1998-05-08,,2023-07-19,2023-07-31,,No,Introduction to Masonry,2023-07-19
1828,1956-12-20,,2023-07-19,,,No,Introduction to Masonry,2023-07-19
1829,1999-11-07,,2023-07-19,,,Yes,Introduction to Masonry,2023-07-19
1830,2003-10-04,2023-10-13,2023-07-25,2023-07-31,2023-10-13,Yes,Carpentry,2023-07-25
1831,2000-07-01,,2023-07-25,,,No,Introduction to Masonry,2023-07-25
1832,2000-04-28,,2023-07-25,,,No,Introduction to Masonry,2023-07-25
1833,1975-05-28,,2023-07-25,,,Yes,Introduction to Masonry,2023-07-25
1834,2001-02-04,,2023-07-25,,,Yes,Introduction to Masonry,2023-07-25
1835,2000-02-21,2023-10-13,2023-07-25,2023-07-31,2023-10-13,No,Introduction to Masonry,2023-07-25
1836,1973-11-16,,2023-08-02,,,No,Introduction to Masonry,2023-08-02
1837,1986-03-25,2024-05-03,2024-01-17,2024-01-22,2024-05-03,No,Introduction to Masonry,2023-08-02
1838,2004-10-24,2024-03-01,2023-12-06,2023-12-11,2024-03-01,No,Introduction to Masonry,2023-08-02
1839,1989-06-25,,2023-08-02,2023-08-14,2023-08-14,Yes,Introduction to Masonry,2023-08-02
1840,1993-05-08,,2023-08-02,,,Yes,Introduction to Masonry,2023-08-02
1841,1999-12-23,,2023-08-02,2023-08-07,2023-08-10,No,Introduction to Masonry,2023-08-02
1842,1978-07-09,2023-10-27,2023-08-08,2023-08-14,2023-10-27,Yes,Introduction to Masonry,2023-08-08
1843,1995-02-15,2023-10-27,2023-08-08,2023-08-14,2023-10-27,Yes,Introduction to Masonry,2023-08-08
1844,1998-11-04,,2023-08-08,2023-08-14,2023-08-21,No,Introduction to Masonry,2023-08-08
1845,1992-10-17,,2023-08-08,,,Yes,Introduction to Masonry,2023-08-08
1846,2005-01-17,,2023-08-08,2023-08-14,2023-08-16,No,Introduction to Masonry,2023-08-08
1847,1968-08-03,,2023-08-08,2023-08-21,2023-08-25,Yes,Introduction to Masonry,2023-08-08
1848,2003-09-19,,2023-08-08,,,No,,2023-08-08
1849,1958-10-05,,2023-08-16,2023-08-21,2023-10-10,Yes,Introduction to Masonry,2023-08-16
1850,1995-01-24,,2023-08-16,,,Yes,Introduction to Masonry,2023-08-16
1851,2003-03-06,2023-12-15,2023-08-16,2023-08-21,2023-12-15,Yes,Carpentry,2023-08-16
1852,2004-03-05,2023-11-03,2023-08-16,2023-08-21,2023-11-03,Yes,Introduction to Masonry,2023-08-16
1853,1997-10-09,2023-12-15,2023-08-24,2023-09-05,2023-12-15,No,Carpentry,2023-08-24
1854,1999-04-12,,2023-08-24,2023-08-28,2023-10-13,No,Introduction to Masonry,2023-08-24
1855,2000-07-10,2023-12-15,2023-08-24,2023-08-28,2023-12-15,Yes,Carpentry,2023-08-24
1856,1993-07-30,,2023-08-24,2023-09-05,2023-09-25,No,Introduction to Masonry,2023-08-24
1857,1996-01-08,,2023-08-24,,,Yes,Introduction to Masonry,2023-08-24
1858,1996-07-30,,2023-08-24,2023-08-28,2023-09-08,No,Introduction to Masonry,2023-08-24
1859,2004-02-04,2023-12-15,2023-08-24,2023-08-28,2023-12-15,Yes,Carpentry,2023-08-24
1860,1988-08-08,,2023-08-24,,,Yes,Introduction to Masonry,2023-08-24
1861,1982-12-02,2023-11-17,2023-08-29,2023-09-05,2023-11-17,No,Introduction to Masonry,2023-08-29
1862,1990-03-30,2023-12-15,2023-08-29,2023-09-11,2023-12-15,Yes,Carpentry,2023-08-29
1863,1982-01-02,,2023-08-29,2023-09-05,2023-09-08,No,Introduction to Masonry,2023-08-29
1864,2000-05-12,2024-01-05,2023-08-29,2023-12-04,2024-01-05,Yes,Introduction to Masonry,2023-08-29
1865,2005-03-10,,2023-08-31,2023-09-18,2023-09-21,No,Introduction to Masonry,2023-08-31
1866,2004-11-12,,2023-08-31,,,No,Introduction to Masonry,2023-08-31
1867,2005-02-27,,2023-08-31,,,No,Introduction to Masonry,2023-08-31
1868,2003-08-05,,2023-08-31,,,No,Introduction to Masonry,2023-08-31
1869,2004-07-29,,2023-09-05,,,No,Introduction to Masonry,2023-09-05
1870,2002-06-02,,2023-09-12,,,Yes,Introduction to Masonry,2023-09-12
1872,1994-05-30,2023-12-15,2023-09-12,2023-09-25,2023-12-15,No,Carpentry,2023-09-12
1873,2001-11-17,,2023-09-20,,,No,Introduction to Masonry,2023-09-20
1874,1993-10-22,,2023-09-20,2023-09-25,2023-11-20,No,Introduction to Masonry,2023-09-20
1875,1982-03-12,,2023-09-20,2023-09-25,2023-11-27,No,Introduction to Masonry,2023-09-20
1876,2003-06-19,2023-12-15,2023-09-27,2023-10-23,2023-12-15,Yes,Introduction to Masonry,2023-09-27
1877,1971-05-17,2023-11-17,2023-09-27,2023-10-03,2023-11-17,Yes,Introduction to Masonry,2023-09-27
1878,2005-06-16,,2023-09-27,2023-11-27,2023-12-08,No,Introduction to Masonry,2023-09-27
1879,1980-01-10,2023-12-15,2023-09-27,2023-10-03,2023-12-15,Yes,Introduction to Masonry,2023-09-27
1880,2003-09-12,,2023-09-27,2023-10-02,2023-10-06,No,Introduction to Masonry,2023-09-27
1881,1999-07-26,,2023-09-27,2023-10-03,2023-10-12,Yes,Introduction to Masonry,2023-09-27
1882,2003-02-20,,2023-09-27,2023-10-09,2023-10-13,No,Introduction to Masonry,2023-09-27
1883,1999-12-02,,2023-09-27,2023-10-09,2023-10-13,No,Introduction to Masonry,2023-09-27
1884,1992-07-21,,2023-10-05,,,Yes,Introduction to Masonry,2023-10-05
1885,1997-06-23,,2023-10-05,2023-10-16,2023-10-20,No,Introduction to Masonry,2023-10-05
1886,1983-01-23,,2023-10-05,,,Yes,Introduction to Masonry,2023-10-05
1887,1990-09-22,,2023-10-05,,,No,Introduction to Masonry,2023-10-05
1888,1981-09-20,2024-02-23,,2023-09-01,2024-02-23,No,Carpentry,2023-10-05
1889,1995-05-01,,2023-10-05,,,Yes,Introduction to Masonry,2023-10-05
1890,2005-03-24,2024-01-05,2023-10-12,2023-10-16,2024-01-05,No,Introduction to Masonry,2023-10-12
1891,2003-01-20,,2023-10-12,2023-10-16,2023-10-17,No,Introduction to Masonry,2023-10-12
1892,2003-07-08,,2023-10-12,2023-10-16,2024-02-01,No,Carpentry,2023-10-12
1893,2005-07-29,,2023-10-12,,,No,Introduction to Masonry,2023-10-12
1894,2001-07-16,,2023-10-19,,,No,Introduction to Masonry,2023-10-19
1895,1980-02-20,,2023-10-19,,,Yes,Introduction to Masonry,2023-10-19
1896,1995-04-18,,2023-10-19,,,Yes,Introduction to Masonry,2023-10-19
1897,1991-04-18,,2023-10-19,,,No,Introduction to Masonry,2023-10-19
1898,1999-03-10,,2023-10-19,2023-10-30,2024-01-11,Yes,Introduction to Masonry,2023-10-19
1899,1981-01-05,,2023-10-19,,,Yes,Introduction to Masonry,2023-10-19
1900,2000-05-05,2024-02-09,2023-10-20,2023-11-20,2024-02-09,No,Introduction to Masonry,2023-10-20
1901,1992-08-23,2024-06-21,2024-03-14,2024-03-25,2024-06-21,Yes,Carpentry,2023-10-26
1902,2002-01-24,2024-03-22,2023-10-26,2023-11-13,2024-03-22,Yes,Introduction to Masonry,2023-10-26
1903,2000-08-23,,2023-10-26,,,Yes,Introduction to Masonry,2023-10-26
1904,1992-11-30,,2023-10-26,2023-10-30,2023-11-03,Yes,,2023-11-01
1905,2003-10-06,2024-02-23,2023-11-01,2023-11-06,2024-02-23,Yes,Carpentry,2023-11-01
1906,1988-11-09,,2023-11-01,,,No,Introduction to Masonry,2023-11-01
1907,1978-08-09,,2023-11-01,,,Yes,Introduction to Masonry,2023-11-01
1908,2004-12-26,,2023-11-01,2023-11-06,2023-11-10,No,Introduction to Masonry,2023-11-01
1909,1975-12-01,,2023-11-08,2023-11-13,2023-11-15,No,Introduction to Masonry,2023-11-08
1910,1993-12-08,,2023-11-08,2023-11-13,2024-02-05,No,Carpentry,2023-11-08
1911,2001-07-14,,2023-11-08,2023-11-20,2023-12-20,No,Introduction to Masonry,2023-11-08
1912,1984-09-21,,2023-11-08,2023-12-04,2023-12-08,Yes,Introduction to Masonry,2023-11-08
1913,1990-01-20,,2023-11-08,2023-11-20,2023-12-01,No,Introduction to Masonry,2023-11-08
1914,1992-03-04,2024-02-23,2023-11-08,2023-11-13,2024-02-23,Yes,Carpentry,2023-11-08
1915,1995-01-19,,2023-11-15,,,Yes,Introduction to Masonry,2023-11-15
1916,1987-02-05,,2023-11-15,,,No,Introduction to Masonry,2023-11-15
1917,1970-03-03,,2023-11-15,,,Yes,Introduction to Masonry,2023-11-15
1918,2000-03-11,,2023-11-15,,,No,Introduction to Masonry,2023-11-15
1919,1999-08-06,,2023-11-15,2023-11-20,2024-01-23,Yes,Introduction to Masonry,2023-11-15
1920,1994-05-31,2024-02-23,2023-11-15,2023-11-20,2024-02-23,No,Carpentry,2023-11-15
1921,1998-06-19,,2023-11-29,,,No,Introduction to Masonry,2023-11-29
1922,2001-10-14,,2023-11-29,2023-12-04,2024-04-03,No,Introduction to Masonry,2023-11-29
1923,2002-10-03,,2023-11-29,2023-12-04,2024-04-03,No,Introduction to Masonry,2023-11-29
1924,2004-06-10,2024-02-23,2023-11-29,2023-12-04,2024-02-23,Yes,Carpentry,2023-11-29
1925,1986-09-03,,2023-11-29,2023-12-04,2023-12-05,Yes,Introduction to Masonry,2023-11-29
1926,2002-06-03,,2023-11-29,2023-12-04,2023-12-08,Yes,Introduction to Masonry,2023-11-29
1927,1995-01-13,,2023-11-29,,,No,Introduction to Masonry,2023-11-29
1928,1999-07-06,2024-03-28,2024-01-11,2024-01-16,2024-03-28,Yes,Introduction to Masonry,2023-11-29
1929,1994-07-25,2024-07-15,2023-11-29,2024-04-15,2024-07-15,No,Introduction to Masonry,2023-11-29
1930,2003-11-08,2024-03-22,2023-12-06,2023-12-11,2024-03-22,No,Introduction to Masonry,2023-12-06
1931,1990-03-07,2024-03-01,2023-12-06,2023-12-11,2024-03-01,No,Introduction to Masonry,2023-12-06
1932,2000-02-09,,2023-12-06,,,Yes,Introduction to Masonry,2023-12-06
1933,1990-07-08,,2023-12-06,,,No,Introduction to Masonry,2023-12-06
1934,1975-01-14,2024-02-23,2023-12-06,2023-12-11,2024-02-23,Yes,Carpentry,2023-12-06
1935,1987-08-04,,2023-12-06,,,No,Introduction to Masonry,2023-12-06
1936,1994-12-24,2024-03-01,2023-12-06,2023-12-11,2024-03-01,No,Introduction to Masonry,2023-12-06
1937,1988-12-24,,2023-12-14,,,No,Introduction to Masonry,2023-12-14
1938,1999-04-17,2024-03-08,2023-12-14,2023-12-18,2024-03-08,Yes,Introduction to Masonry,2023-12-14
1939,1996-06-12,,2023-12-14,,,Yes,Introduction to Masonry,2023-12-14
1940,1995-01-31,,2023-12-21,2024-01-03,2023-01-06,Yes,Introduction to Masonry,2023-12-21
1941,1995-01-03,,2023-12-21,,,Yes,Introduction to Masonry,2023-12-21
1942,1990-04-16,,2023-12-21,,,No,Introduction to Masonry,2023-12-21
1943,1994-05-28,,2023-12-21,2024-01-08,2024-01-12,No,Introduction to Masonry,2023-12-21
1944,1992-06-07,2024-04-19,2023-12-21,2024-01-03,2024-04-19,Yes,Carpentry,2023-12-21
1945,2000-06-07,,2023-12-21,,,Yes,Introduction to Masonry,2023-12-21
1946,1999-11-11,,2023-12-21,,,No,Introduction to Masonry,2023-12-21
1947,1998-09-17,,2023-12-21,,,Yes,Introduction to Masonry,2023-12-21
1948,2003-09-22,,2024-01-04,2024-01-08,2024-03-20,Yes,Introduction to Masonry,2024-01-04
1949,1998-07-20,,2024-01-04,,,Yes,Introduction to Masonry,2024-01-04
1950,1988-02-02,,2024-01-04,,,Yes,Introduction to Masonry,2024-01-04
1951,1995-02-05,2024-03-09,2024-01-04,2024-01-08,2024-03-09,Yes,Introduction to Masonry,2024-01-04
1952,1999-07-15,2024-04-05,2024-01-04,2024-01-08,2024-04-05,Yes,Introduction to Masonry,2024-01-04
1953,1996-05-23,,2024-01-04,,,Yes,Introduction to Masonry,2024-01-04
1954,2003-08-03,,2024-01-04,,,No,Introduction to Masonry,2024-01-04
1955,1999-10-13,,2024-01-11,2024-02-05,2024-02-09,No,Introduction to Masonry,2024-01-11
1956,2001-11-11,2024-05-03,2024-01-11,2024-01-16,2024-05-03,No,Introduction to Masonry,2024-01-11
1957,2002-05-16,2024-05-03,2024-01-11,2024-01-16,2024-05-03,No,Introduction to Masonry,2024-01-11
1958,1992-12-20,,2024-01-11,,,Yes,Introduction to Masonry,2024-01-11
1959,1998-06-18,,2024-01-11,2024-01-22,2024-01-26,No,Introduction to Masonry,2024-01-11
1960,1972-03-17,2024-04-19,2024-01-11,2024-01-16,2024-04-19,No,Carpentry,2024-01-11
1961,2004-07-18,,2024-01-11,,,No,Introduction to Masonry,2024-01-11
1962,1991-05-23,2024-04-05,2024-01-17,2024-01-22,2024-04-05,No,Introduction to Masonry,2024-01-17
1963,1993-03-27,,2024-01-17,,,No,Introduction to Masonry,2024-01-17
1964,1990-02-15,,2024-01-17,,,No,Introduction to Masonry,2024-01-17
1965,2002-06-27,2024-04-19,2024-01-25,2024-01-29,2024-04-19,No,Carpentry,2024-01-25
1966,1981-02-16,,2024-01-25,,,No,Introduction to Masonry,2024-01-25
1967,1972-03-17,,2024-01-25,,,No,Introduction to Masonry,2024-01-25
1968,2000-03-01,,2024-01-25,2024-02-26,,No,Introduction to Masonry,2024-01-25
1969,2003-09-29,,2024-01-25,2024-02-26,,Yes,Introduction to Masonry,2024-01-25
1970,1994-04-07,,2024-01-25,,,No,Introduction to Masonry,2024-01-25
1971,2024-01-25,2024-04-19,2024-01-25,2024-02-05,2024-04-19,Yes,Carpentry,2024-01-25
1972,1985-05-16,,2024-02-01,,,Yes,Introduction to Masonry,2024-02-01
1973,1998-01-13,2024-05-03,2024-02-01,2024-02-12,2024-05-03,Yes,Introduction to Masonry,2024-02-01
1974,1999-04-01,,2024-02-01,,,Yes,Introduction to Masonry,2024-02-01
1975,1998-10-30,2024-05-31,2024-02-01,2024-02-05,2024-05-31,Yes,Introduction to Masonry,2024-02-01
1976,1996-04-08,,2024-02-01,2024-02-19,2024-05-03,Yes,Introduction to Masonry,2024-02-01
1977,2000-10-16,2024-04-19,2024-02-01,2024-02-05,2024-04-19,Yes,Carpentry,2024-02-01
1978,1987-06-19,,2024-02-01,,,No,Introduction to Masonry,2024-02-01
1979,1995-01-31,,2024-02-07,,,No,Introduction to Masonry,2024-02-07
1980,1987-11-03,2024-10-04,2024-02-07,2024-08-19,2024-10-04,No,Carpentry,2024-02-07
1981,2004-07-27,2024-06-21,2024-02-13,2024-02-19,2024-06-21,No,Carpentry,2024-02-13
1982,1981-12-10,,2024-02-13,2024-02-19,2024-02-23,Yes,Introduction to Masonry,2024-02-13
1983,1988-05-14,,2024-02-13,,,Yes,Introduction to Masonry,2024-02-13
1984,2000-04-14,,2024-02-13,,,Yes,Introduction to Masonry,2024-02-13
1985,1977-09-29,2024-04-12,2024-02-13,2024-02-19,2024-04-12,No,Introduction to Masonry,2024-02-13
1986,1997-02-08,,2024-02-13,,,Yes,Introduction to Masonry,2024-02-13
1987,2005-12-31,,2024-02-13,,,No,Introduction to Masonry,2024-02-13
1988,1993-04-23,2024-05-31,2024-02-13,2024-02-19,2024-05-31,No,Introduction to Masonry,2024-02-13
1989,1984-04-18,,2024-02-13,,,No,Introduction to Masonry,2024-02-13
1990,1994-08-27,,2024-02-13,2024-02-19,2024-02-23,Yes,Introduction to Masonry,2024-02-13
1991,2004-01-27,,2024-02-22,,,Yes,Introduction to Masonry,2024-02-22
1992,1978-04-26,,2024-02-22,,,Yes,Introduction to Masonry,2024-02-22
1993,1973-04-22,,2024-02-22,,,Yes,Introduction to Masonry,2024-02-22
1994,1989-12-14,,2024-02-22,,,No,Introduction to Masonry,2024-02-22
1995,2001-06-06,2024-05-17,2024-02-28,2024-03-04,2024-05-17,No,Introduction to Masonry,2024-02-28
1996,1987-08-25,,2024-02-28,,,Yes,Introduction to Masonry,2024-02-28
1997,2002-03-28,,2024-02-28,,,Yes,Introduction to Masonry,2024-02-28
1998,2000-11-19,2024-05-31,2024-03-06,2024-03-11,2024-05-31,Yes,Introduction to Masonry,2024-03-06
1999,2000-08-02,,2024-03-06,,,No,Introduction to Masonry,2024-03-06
2000,1999-07-26,,2024-03-06,2024-03-11,2024-03-14,No,Introduction to Masonry,2024-03-06
2001,2005-03-26,2024-05-31,2024-03-06,2024-03-18,2024-05-31,No,Introduction to Masonry,2024-03-06
2002,2001-07-27,2024-06-21,2024-03-06,2024-03-11,2024-06-21,Yes,Carpentry,2024-03-06
2003,1984-07-09,,2024-03-06,,,Yes,Introduction to Masonry,2024-03-06
2004,2005-03-28,,2024-03-06,2024-03-18,2024-03-22,No,Introduction to Masonry,2024-03-06
2005,1991-07-20,,2024-03-14,2024-05-20,2024-06-24,No,Introduction to Masonry,2024-03-14
2006,1998-05-29,2024-08-09,2024-03-14,2024-04-22,2024-08-09,No,Carpentry,2024-03-14
2007,1996-09-10,2024-06-13,2024-03-14,2024-03-18,2024-06-13,No,Introduction to Masonry,2024-03-14
2008,2000-09-14,2024-06-28,2024-03-14,2024-03-18,2024-06-28,No,Introduction to Masonry,2024-03-14
2009,1981-03-21,,2024-03-14,,,Yes,Introduction to Masonry,2024-03-14
2010,2005-02-15,2024-06-21,2024-03-14,2024-03-18,2024-06-21,Yes,Carpentry,2024-03-14
2011,1999-03-05,,2024-03-21,,,No,Introduction to Masonry,2024-03-21
2012,1993-01-23,,2024-03-21,2024-04-01,2024-04-05,No,Introduction to Masonry,2024-03-21
2013,1999-12-17,,2024-03-21,,,No,Introduction to Masonry,2024-03-21
2014,1995-06-23,,2024-03-21,,,No,Introduction to Masonry,2024-03-21
2015,2000-10-20,,2024-03-21,,,No,Introduction to Masonry,2024-03-21
2016,1991-07-11,,2024-03-21,2024-04-08,2024-05-17,Yes,Introduction to Masonry,2024-03-21
2017,1997-04-20,2024-06-28,2024-03-27,2024-04-01,2024-06-28,No,Introduction to Masonry,2024-03-27
2018,1984-10-26,,2024-11-20,2024-12-02,2024-11-23,No,Introduction to Masonry,2024-03-27
2019,1991-10-16,2024-06-21,2024-03-27,2024-04-01,2024-06-21,Yes,Carpentry,2024-03-27
2020,2001-12-19,,2024-03-27,2024-04-01,2024-04-08,No,Introduction to Masonry,2024-03-27
2021,1998-08-20,2024-06-28,2024-03-27,2024-04-01,2024-06-28,Yes,Introduction to Masonry,2024-03-27
2022,1991-07-29,,2024-03-27,,,Yes,Introduction to Masonry,2024-03-27
2023,1989-04-09,2024-06-21,2024-04-03,2024-04-08,2024-06-21,No,Introduction to Masonry,2024-04-03
2024,1975-05-22,2024-06-07,2024-04-03,2024-04-15,2024-06-07,No,Introduction to Masonry,2024-04-03
2025,2004-03-26,,2024-04-03,,,Yes,Introduction to Masonry,2024-04-03
2026,2002-10-12,,2024-04-03,,,Yes,Introduction to Masonry,2024-04-03
2027,1993-12-24,,2024-04-03,,,Yes,Introduction to Masonry,2024-04-03
2028,1994-10-22,2024-05-17,2024-04-03,2024-04-08,2024-05-17,Yes,Introduction to Masonry,2024-04-03
2029,1967-10-03,,2024-04-11,,,Yes,Introduction to Masonry,2024-04-11
2030,2005-06-03,2024-11-22,2024-04-11,2024-09-09,2024-11-22,No,Introduction to Masonry,2024-04-11
2031,2003-11-06,,2024-04-11,2024-04-15,2024-05-03,No,Introduction to Masonry,2024-04-11
